"Image","Description"
"Indoor/indoor_1_1.jpg","smoth plain pool, would be perfect for skating on if it wass frozen over or cre"
"Indoor/indoor_5_1.jpg","an arcade that many poeple have had their first game of somethig, first memory of something or someone"
"Indoor/indoor_11_1.jpg","a bar with bar stools and lowly lit overhead lights.  it has a nice wood look to it"
"Indoor/indoor_4_1.jpg","busy chaotic airport. many bags are being wheelled in all different directions anf i panicked "
"Indoor/indoor_15_1.jpg","this look slike it could be a canteen but it really just looks like jesuss flast saviour"
"Indoor/indoor_9_1.jpg","ice skating family with 2 children in the middle, the chikd on the left is really channelinf the old man endergy"
"Indoor/indoor_14_1.jpg","clean, crisp, pristine bathroom that looks a little like a service station bathroom. pehaps polish"
"Outdoor/outdoor_2_1.jpg","barn house that i feel as though i have seen it before;  it looks lonely and isolated"
"Outdoor/outdoor_8_10.jpg","this is a street view of big buildings - nice flowered lamp post. bars and shops. Glass buildings with people walking "
"Outdoor/outdoor_1_10.jpg","View of the beach with beautiful blue skies and sea. Warming sand. With a beach chair to sit with a drink and relax "
"Indoor/indoor_4_10.jpg","The airport lounge, people wearing masks to protect themselves and each other. Wearing trainers and sandals. Heading to new Orleans "
"Indoor/indoor_14_10.jpg","Fresh white sinks with sleek silver taps. The hand soap wall mounted on the side. with a Sydney bridge picture on the back wall. Nice bright lighting and black door "
"Indoor/indoor_5_10.jpg","The game arcade. Bright color's to entice you in. Games for children and adults with no people present "
"Outdoor/outdoor_10_10.jpg","A large football pitch with thousands of seats - Bright blue colours and a perfect green pitch. "
"Indoor/indoor_10_10.jpg","Basket ball mid game - so many fans cheering on the players. Lady walking up the isle. Man in white hat and yellow top "
"Indoor/indoor_13_10.jpg","a science lab with green,red and bkue testing pots. 2 people wearing glasses for eye protection, one lady with blonde hair "
"Outdoor/outdoor_12_10.jpg","a nice brick work archway of red brick and white brick. green trees and path way "
"Indoor/indoor_9_10.jpg","ice skating a lady in black with blue ice skating blues. she is wearing red gloves - with a red beanie hat "
"Outdoor/outdoor_15_10.jpg","a ski slope with people coming down. with the American flag. a guy at the front with blue check shirt. "
"Indoor/indoor_3_10.jpg","a long path way in library. with books. lots of wood with character details. man in red top chosing a book  "
"Outdoor/outdoor_9_10.jpg","a empty skate park, with steps and slopes. the rail. trees and mountains. a red park is parked in the car park "
"Indoor/indoor_8_10.jpg","a shopping center with people on the escalators. tiled floor. with lots of clear glass and people walking.  "
"Outdoor/outdoor_4_10.jpg","an old red building with white wooden beam support. with telephone wires and wooden tracks. "
"Indoor/indoor_6_10.jpg","a school hallway with green and blue stripes on the floor with childrens bags hanging on the hooks, a green top at the top "
"Indoor/indoor_12_10.jpg","an empty hospital bed. a warming yellow wall with white light and two pictures. a computer that is on with mice and keyboard "
"Outdoor/outdoor_14_10.jpg","a rockery pond with small plants. with green grass surrounding it and pots. water lillies in the water "
"Indoor/indoor_7_10.jpg","a greenhouse with hanging plants, stone tiled floor. glass for warming. a blue vase with no flowers "
"Outdoor/outdoor_2_10.jpg","blue skys with light dusting of white cloud. the american flag is swinging in the wind. green grass. "
"Indoor/indoor_11_10.jpg","a bar with two screens, lots of choices of drinks. with 4 chairs. glasses on the shelve at the back "
"Outdoor/outdoor_6_10.jpg","a large long bridge with yellow truck. white and red cars. clouding and grey day "
"Indoor/indoor_1_10.jpg","a spa with cream arches. blue welcoming water. 3 vases at the end with large big windows "
"Outdoor/outdoor_5_10.jpg","a funfair with large wheel ride. palm trees and people standing talking. blue skys and white cloud "
"Indoor/indoor_2_10.jpg","an old barn with wooden beans, sunlight is seeping through the cracks. and ladder. tall and dark at the top "
"Outdoor/outdoor_11_10.jpg","rows of white graves with the name charley on one of them. trees dotted around. "
"Indoor/indoor_15_10.jpg","children eating in the canteen, pink top with blue shorts. other girl is wearing nike trainers "
"Outdoor/outdoor_3_10.jpg","friends meeting in the parking for a catch up. wearing blue top with cream chinos. "
"Indoor/indoor_12_10.jpg","A hospital bed. With a monitor to the right. A sofa beside, grey in colour."
"Indoor/indoor_2_10.jpg","A deserted barn. There is hay covering the floor of the barn. Several of the buildings wooden planks are missing."
"Indoor/indoor_13_10.jpg","Three scientists in a lab. Two of which are women. They are all wearing white lab coats."
"Indoor/indoor_9_10.jpg","Several people ice skating in an indoor skating rink. There is a woman to the right with a red hat."
"Outdoor/outdoor_10_10.jpg","A football stadium. The roof is open. The stadium has blue seats with orange seats to seperate the seating sections."
"Outdoor/outdoor_2_10.jpg","A picture of a barn, which is orange. On the left is an American flag. "
"Outdoor/outdoor_6_10.jpg","A picture of a big bridge. There are different types of vehicles travelling over the bridge."
"Outdoor/outdoor_13_10.jpg","A picture of a building site. There is scaffolding surrounding the site, it appears to be unfinished."
"Indoor/indoor_10_10.jpg","A picture of a small basket ball court. There is an audience watching. The fans are wearing blue and yellow."
"Outdoor/outdoor_4_10.jpg","A train station. The building is a purple/red colour with white wooden beams. It has a metal chimney.\n"
"Outdoor/outdoor_15_10.jpg","A picture of a ski slope. There is one skier holding up an American flag. There are other people holding flags of different countries."
"Indoor/indoor_5_10.jpg","A picture of an arcade. To the left there is a ring toss game. Next to the ring toss slightly to the right there is a game called Milk Jug Toss."
"Outdoor/outdoor_7_10.jpg","A picture of a forest. There are trees to the left and right, between these is a path. The grass and trees are very green."
"Outdoor/outdoor_14_10.jpg","A picture of a small pond, seemingly in a backyard. The pond has lily pads in it. It is surrounded by large rocks. To the left there is a potted plant."
"Indoor/indoor_14_10.jpg","A picture of a bathroom. There a three sinks and to the left a soap dispenser. The sink holder is grey. There is a bridge in the background."
"Outdoor/outdoor_11_10.jpg","A picture of a graveyard. The headstones are all white, some are discoloured from the elements. The graveyard is surrounded by trees. To the back left there is a person waering an orange shirt."
"Indoor/indoor_15_10.jpg","A picture of a school cafeteria, where there are several students eating lunch. To the left the students are wearing blue jumpers. To the right three people wearing soccer shirts."
"Indoor/indoor_6_10.jpg","A picture of a school hallway with an area for the students to put there bags. There are blue and yellow vertical lines on the floor."
"Indoor/indoor_7_10.jpg","A picture of a greenhouse. To the right centre is a dark navy vase upon a stone platform. "
"Outdoor/outdoor_9_10.jpg","A picture of an empty skate park. There are two red cars in the background. There is a metal fence around the perimeter of the park. "
"Outdoor/outdoor_12_10.jpg","A picture of an entrance to a cemetery. The entrance consists of a stone arch. It says the Murray cemetery. "
"Outdoor/outdoor_1_10.jpg","A picture of a beach. In the centre there is a blue/green/white umbrella. There are two sun loungers to the left, white with grey frames."
"Outdoor/outdoor_3_10.jpg","A picture of a large section of grass. There are several groups of people sitting on the grass. There is a person wearing a chequed shirt to the front sentr"
"Indoor/indoor_1_10.jpg","A picture of an indoor pool surrounded by marble floors. There are vases at one end of the pool on a platform."
"Outdoor/outdoor_8_10.jpg","A picture of a street. To the right there is a red sign that says 44 Bromfield. There is a person crossing the street wearing a red shirt and sunglasses."
"Indoor/indoor_8_10.jpg","A picture of a shopping mall. There is three floors in the picture and three sets of escalators. "
"Indoor/indoor_11_10.jpg","A picture of a bar. To the top left is a news broadcast playing on a tv."
"Outdoor/outdoor_5_10.jpg","A picture of a pier. There is a Ferris wheel with orange and red carriages. In the centre of the wheel it says Pacific park."
